0.000125279213858;	0.000368514552691;	0.001187133631892;	0.000771333230588
0.000092322731041;	0.000286469880347;	0.000973448318744;	0.000626400058315
0.000066826859018;	0.000220473931457;	0.000776457371773;	0.000513492992139
0.000047050283722;	0.000161268652242;	0.000605205618112;	0.000387764167757
0.000031831201938;	0.000123388088982;	0.000479009495121;	0.000269087806262
0.000020564978490;	0.000087742329760;	0.000368793722623;	0.000211292756770
0.000012509773513;	0.000061248352793;	0.000278766855837;	0.000160966224704
0.000007563384649;	0.000041345030772;	0.000208200095521;	0.000116947988972
0.000003237787338;	0.000026134542784;	0.000150163607603;	0.000077803271976
0.000000729201831;	0.000017338894768;	0.000107014881267;	0.000050533988911
0.000000128417214;	0.000007498539192;	0.000073599781336;	0.000024226528318
0.000000015177869;	0.000002007153995;	0.000047638087381;	0.000020331702442
0.000000001684928;	0.000000399656935;	0.000048402860658;	0.000014214089617
